image_path,label,source,family,split
sid_export\fake\unknown_generator\0020431.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020433.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020435.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020436.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020437.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020438.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020440.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020441.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020444.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020447.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020450.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020453.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020454.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020455.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020459.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020460.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020461.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020463.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020464.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020465.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020474.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020478.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020479.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020482.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020487.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020488.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020489.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020493.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020494.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020496.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020497.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020501.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020503.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020507.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020511.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020515.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020516.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020517.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020518.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020522.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020523.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020529.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020531.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020533.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020534.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020535.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020537.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020538.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020540.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020542.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020543.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020544.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020545.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020551.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020552.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020555.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020556.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020564.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020566.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020569.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020571.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020573.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020579.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020585.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020586.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020587.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020588.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020591.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020594.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020595.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020597.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020598.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020599.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020604.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020605.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020606.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020611.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020612.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020613.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020615.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020618.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020620.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020622.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020626.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020627.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020628.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020629.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020630.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020631.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020632.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020635.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020637.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020641.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020643.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020646.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020648.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020649.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020650.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020651.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020652.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020653.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020659.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020661.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020662.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020664.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020668.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020674.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020678.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020681.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020682.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020687.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020689.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020690.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020691.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020693.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020694.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020696.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020697.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020699.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020701.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020702.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020704.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020705.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020706.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020710.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020712.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020713.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020714.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020715.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020718.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020719.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020720.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020721.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020723.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020724.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020725.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020726.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020728.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020730.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020732.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020733.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020736.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020737.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020738.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020742.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020743.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020744.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020745.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020746.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020748.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020749.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020752.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020755.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020756.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020758.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020759.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020762.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020764.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020765.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020766.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020767.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020771.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020772.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020773.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020777.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020779.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020780.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020788.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020789.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020792.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020795.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020796.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020800.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020802.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020803.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020804.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020805.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020806.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020807.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020809.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020811.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020812.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020814.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020815.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020817.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020818.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020819.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020820.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020821.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020822.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020825.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020830.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020833.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020836.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020837.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020841.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020843.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020847.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020849.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020853.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020854.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020860.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020864.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020865.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020866.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020867.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020868.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020872.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020874.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020876.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020877.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020879.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020880.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020882.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020886.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020887.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020889.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020890.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020892.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020894.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020895.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020896.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020897.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020898.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020899.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020900.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020901.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020903.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020906.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020907.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020909.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020910.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020911.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020912.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020913.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020917.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020919.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020920.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020921.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020923.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020924.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020927.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020928.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020929.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020930.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020931.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020932.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020933.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020937.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020939.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020940.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020941.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020942.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020943.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020947.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020948.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020949.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020950.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020952.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020954.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020956.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020959.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020960.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020964.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020966.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020968.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020969.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020977.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020981.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020982.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020986.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020987.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020990.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0020991.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020992.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020994.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0020998.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021000.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021002.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021004.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021006.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021007.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021009.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021010.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021011.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021013.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021015.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021016.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021017.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021019.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021020.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021021.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021022.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021023.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021028.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021029.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021030.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021031.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021032.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021038.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021039.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021040.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021043.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021047.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021048.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021053.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021056.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021058.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021059.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021063.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021064.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021067.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021070.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021071.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021072.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021078.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021079.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021080.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021081.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021082.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021083.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021084.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021086.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021089.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021092.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021094.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021097.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021099.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021100.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021102.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021103.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021105.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021109.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021110.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021111.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021114.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021115.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021116.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021117.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021120.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021122.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021123.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021124.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021126.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021127.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021128.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021129.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021130.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021131.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021132.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021133.jpg,1,sid_export,unknown_generator,test
sid_export\fake\unknown_generator\0021135.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021136.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021138.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021146.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021147.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021153.jpg,1,sid_export,unknown_generator,train
sid_export\fake\unknown_generator\0021156.jpg,1,sid_export,unknown_generator,train
